designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 6083701813360626944",6083701813360626944,201.68356492496082,-47.488145530748156,,,,,15.399147,1.0339422,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360627584",6083701813360627584,201.6809731779303,-47.48586686308172,,,,,14.345679,0.91301155,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360629376",6083701813360629376,201.6781774967441,-47.48342837310864,0.2918076827700046,-4.6007392849882836,-6.690358385517307,3.6380665,14.452173,1.1097898,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813360629632",6083701813360629632,201.67612118697622,-47.48166736889471,,,,,15.022476,1.1468153,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360631424",6083701813360631424,201.67853400627803,-47.48279352340843,2.0045525763397167,-5.038234023826931,-6.0983403996942265,11.438329,13.801633,1.0192242,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813360633472",6083701813360633472,201.67765066411474,-47.48242193889792,,,,,13.965692,1.2126675,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360633856",6083701813360633856,201.67386617939061,-47.47919394838797,-0.0942125359457858,-2.7745499599356283,-6.549499849122784,2.9101048,14.472734,1.1748819,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813360635264",6083701813360635264,201.67547374604507,-47.48043075712088,,,,,14.999901,0.57922554,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360635776",6083701813360635776,201.68061725653698,-47.48470568491024,,,,,16.247053,0.94934654,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360644224",6083701813360644224,201.6787128113739,-47.480265183815604,-1.5113046146133549,-3.5612244248894007,-8.815613376644151,2.0948362,15.818349,1.0616684,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813360646272",6083701813360646272,201.68366198923627,-47.48432257488631,,,,,16.274027,1.1962538,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360646400",6083701813360646400,201.68427547653113,-47.48442545606398,,,,,16.297226,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360646656",6083701813360646656,201.68537225305204,-47.48438790135456,,,,,14.908967,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360651648",6083701813360651648,201.68027885446972,-47.47997445943329,,,,,14.555446,1.1410046,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360652416",6083701813360652416,201.67787195834202,-47.47731131719787,,,,,16.102839,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360652672",6083701813360652672,201.67689240078886,-47.47699490073348,,,,,15.904231,0.96616364,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360654976",6083701813360654976,201.67858907696908,-47.47834085535362,,,,,16.579504,0.9589348,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360656128",6083701813360656128,201.6868790595305,-47.484527796872,,,,,12.745316,1.6025066,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360657792",6083701813360657792,201.68622740312713,-47.48335386175983,,,,,16.283876,0.9969206,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360662656",6083701813360662656,201.6834379002916,-47.4799868581199,,,,,15.332551,0.55928326,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360663936",6083701813360663936,201.68548839909238,-47.48238779625843,,,,,13.078786,1.2873735,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360664960",6083701813360664960,201.67853897751985,-47.47635735907426,,,,,16.17775,1.295105,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360667776",6083701813360667776,201.68803661012066,-47.48340096548622,,,,,15.171604,1.0377207,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360667904",6083701813360667904,201.6882891185196,-47.48408469765265,,,,,16.405952,0.9456186,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360668288",6083701813360668288,201.6805657362451,-47.47763110790062,,,,,16.39746,0.8701792,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360674560",6083701813360674560,201.6827157749465,-47.47805050834537,,,,,16.242422,1.0057774,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360680064",6083701813360680064,201.68185861387704,-47.47580962595357,,,,,16.959429,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360684416",6083701813360684416,201.6839969683565,-47.47662585271824,,,,,15.105065,1.0726452,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360685440",6083701813360685440,201.68798021993038,-47.48068129775498,,,,,13.495207,1.2154455,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360685568",6083701813360685568,201.68835735958638,-47.48000258623978,-0.7495904187081716,-4.2488201180951375,-7.365778230982521,2.6906765,14.019556,1.1494055,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813360687616",6083701813360687616,201.69163761133873,-47.48272339585719,,,,,14.271821,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360688640",6083701813360688640,201.68788602057165,-47.47941081090859,,,,,16.448978,1.1340046,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360693376",6083701813360693376,201.6838542033493,-47.47430178712372,,,,,16.085325,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360694784",6083701813360694784,201.6850780429189,-47.4752316469812,,,,,15.246599,1.064271,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360698752",6083701813360698752,201.69001975542682,-47.477445563295404,,,,,14.480393,0.61011887,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360699008",6083701813360699008,201.689065340866,-47.477871880562574,,,,,14.573274,0.97348785,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360701824",6083701813360701824,201.68780626320708,-47.47664951858613,,,,,15.512499,0.45771027,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360702080",6083701813360702080,201.68806630661336,-47.476399033365176,,,,,14.777234,0.45026398,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360702336",6083701813360702336,201.68852493465042,-47.47705334514401,,,,,16.423288,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360702464",6083701813360702464,201.6890565138943,-47.477189512736466,,,,,15.462554,0.94137764,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360704384",6083701813360704384,201.69293454735944,-47.48027744870336,,,,,15.450276,1.0386848,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360705280",6083701813360705280,201.69269102890897,-47.479174250253045,,,,,16.487528,1.0162535,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360705536",6083701813360705536,201.69298924473438,-47.47791998424896,0.09444141552125548,-2.932274555757079,-7.946284325169325,0.9504076,12.062796,1.890316,250.79341,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,5064.465,2.2654,-0.9281,1774.2366,2.2607,1.6974,0.9299
"Gaia DR3 6083701813360706176",6083701813360706176,201.6921045942252,-47.47941604524709,,,,,15.403681,1.0820742,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360711808",6083701813360711808,201.6915030565372,-47.477950155162155,,,,,15.023788,0.608263,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360714240",6083701813360714240,201.6857180452872,-47.4723082393155,,,,,16.65614,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360720768",6083701813360720768,201.69260127807078,-47.47748975365203,,,,,13.436041,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360720896",6083701813360720896,201.690532671473,-47.47567659642171,,,,,13.46345,1.1887999,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360721152",6083701813360721152,201.6901048921239,-47.4751075098108,,,,,16.173094,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360721408",6083701813360721408,201.69505728039013,-47.4792947588902,,,,,15.449714,1.0381889,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360721536",6083701813360721536,201.69208677421602,-47.47674615802473,,,,,13.611143,1.2086182,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360724096",6083701813360724096,201.6917712307797,-47.476117082118854,,,,,15.206863,0.78088665,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360724736",6083701813360724736,201.69065208754427,-47.47485120150724,,,,,16.205269,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360724992",6083701813360724992,201.69033415659834,-47.47457037005898,,,,,15.358527,1.1662779,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360725120",6083701813360725120,201.6908810040283,-47.47526445960038,,,,,14.45962,0.9943981,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360731648",6083701813360731648,201.6875824878524,-47.47181174235348,,,,,14.32139,1.1858854,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360743936",6083701813360743936,201.69068473933675,-47.47181383994995,,,,,15.990949,1.0537586,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360744960",6083701813360744960,201.68857455328867,-47.46927961677793,,,,,16.43938,0.9861679,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360754432",6083701813360754432,201.6913289255185,-47.47055533787032,,,,,13.7318945,1.1327391,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813360757888",6083701813360757888,201.68985132610115,-47.46856230209456,,,,,13.056804,1.094614,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362077184",6083701813362077184,201.67699806755311,-47.48999476215143,,,,,16.25925,0.8771553,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362102400",6083701813362102400,201.67902331640147,-47.485582102161715,,,,,15.692073,1.0854034,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362102528",6083701813362102528,201.67911403599072,-47.485184864543704,,,,,15.218509,1.1021509,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362114432",6083701813362114432,201.68118299653614,-47.48434955651232,,,,,16.166801,1.0049086,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362125696",6083701813362125696,201.6828567076023,-47.48184551696289,-0.7379584685218352,-2.0071452466224864,-8.244621748124555,5.2640266,14.458839,0.8534956,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813362128128",6083701813362128128,201.68241712349456,-47.480617699762774,,,,,17.133686,1.0568161,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362128256",6083701813362128256,201.67913968027992,-47.47777277377665,-0.045464457398161955,-1.83870712096006,-6.552629611544372,4.341076,14.832017,1.091383,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813362133504",6083701813362133504,201.68122889635083,-47.47841557551462,2.4216708226382657,-3.8937338268587687,-5.532254272527121,5.0228386,14.790467,0.58223534,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813362137088",6083701813362137088,201.6808332841659,-47.47633730795124,,,,,14.821541,0.5590763,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362144128",6083701813362144128,201.6813423272047,-47.47549532769939,,,,,16.25259,1.0369005,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362146048",6083701813362146048,201.68411777240487,-47.47755760061521,,,,,15.686503,0.9648714,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362146432",6083701813362146432,201.6807938436251,-47.47469915956519,,,,,16.400082,0.8940239,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362152960",6083701813362152960,201.68367768424315,-47.474989474764584,,,,,15.415321,1.0330944,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362157568",6083701813362157568,201.69037332464754,-47.47924778804245,,,,,15.904621,0.99017715,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362158208",6083701813362158208,201.68976627239667,-47.47847960819903,,,,,15.417052,0.5729475,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362170112",6083701813362170112,201.6848938213688,-47.47202935386496,2.4651066456333166,-3.9339560194260463,-4.510705891569892,5.806973,14.85074,0.56337357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813362174336",6083701813362174336,201.68835256354942,-47.47384239198918,,,,,16.170252,1.0412169,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813362182272",6083701813362182272,201.69175154079645,-47.47321075099217,0.2825694694773935,-4.108902038913497,-7.109249134759622,1.4528512,12.592137,1.3624868,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813364688640",6083701813364688640,201.67845808636312,-47.49026787846459,0.41398809486583843,-4.127424318916044,-5.505700161640704,1.3973209,13.163549,1.1918316,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813364704768",6083701813364704768,201.6780314209742,-47.487274103331686,,,,,16.60964,0.934288,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364745216",6083701813364745216,201.675610591656,-47.479410005308154,,,,,14.094,1.156292,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364745856",6083701813364745856,201.67822042810266,-47.48153672983977,,,,,15.300834,1.0253782,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364759168",6083701813364759168,201.68202483112046,-47.482203120036935,,,,,17.001184,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364760064",6083701813364760064,201.67762541804134,-47.47862343013112,-0.05448034026440461,-2.774118870252734,-6.296496568581361,2.5057735,14.614877,0.81199646,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 6083701813364794368",6083701813364794368,201.68880180317996,-47.48208478413511,,,,,17.323277,0.93540573,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364800896",6083701813364800896,201.68588669964302,-47.47853479203982,,,,,13.826588,1.1892796,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364817792",6083701813364817792,201.6869318368159,-47.4764519197491,,,,,16.730051,1.0967207,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083702019519137792",6083702019519137792,201.68308210110058,-47.471391825494024,,,,,15.408792,1.0522633,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364825600",6083701813364825600,201.68534595340068,-47.4730904579058,,,,,16.152996,1.1534796,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364846336",6083701813364846336,201.68891522674022,-47.47172254336592,,,,,16.367088,1.1217632,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813364846464",6083701813364846464,201.68898472601057,-47.47204147943716,,,,,15.261092,1.0489941,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365619968",6083701813365619968,201.68583078766312,-47.48481672149996,,,,,16.292105,1.6522598,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365632640",6083701813365632640,201.67998447410045,-47.474952723530976,,,,,15.546412,1.0283432,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365650048",6083701813365650048,201.69380823773608,-47.47595280050617,,,,,15.288623,1.0502186,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365866752",6083701813365866752,201.6930230643489,-47.47481039990318,,,,,16.305967,0.94767475,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365868160",6083701813365868160,201.69047101605614,-47.47347000818044,,,,,16.602518,1.0472069,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365872512",6083701813365872512,201.68617228641102,-47.4741588560449,,,,,16.10804,0.9915285,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 6083701813365889024",6083701813365889024,201.67419217099606,-47.481787285621,,,,,16.484718,1.077323,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
